county_code,site_code,parameter_code,year,latitude,longitude,sample_duration,pollutant_standard,metric_used,units,arithmetic_mean,first_max_value,second_max_value
45,2002,88101,2013,39.41174,-123.35264,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),10.699024,75.0,70.0
45,2002,88101,2013,39.41174,-123.35264,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),10.661963,25.5,25.2
45,2002,88101,2013,39.41174,-123.35264,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),10.661963,25.5,25.2
45,2002,88101,2013,39.41174,-123.35264,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),10.661963,25.5,25.2
45,2002,88101,2013,39.41174,-123.35264,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),10.661963,25.5,25.2
47,3,88101,2013,37.28185300000001,-120.433671,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),13.205479,212.0,123.0
47,3,88101,2013,37.28185300000001,-120.433671,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),13.28056,212.0,123.0
47,3,88101,2013,37.28185300000001,-120.433671,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),13.28056,212.0,123.0
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),13.177746,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),13.177746,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),13.177746,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),13.177746,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,3,88101,2013,37.28185300000001,-120.433671,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),13.25309,75.1,71.2
47,2510,88101,2013,37.30832,-120.480456,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),16.198795,68.9,67.3
47,2510,88101,2013,37.30832,-120.480456,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),16.198795,68.9,67.3
47,2510,88101,2013,37.30832,-120.480456,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),16.198795,68.9,67.3
47,2510,88101,2013,37.30832,-120.480456,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),16.198795,68.9,67.3
53,2,88101,2013,36.48187,-121.73333,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),6.211893,120.0,109.0
53,2,88101,2013,36.48187,-121.73333,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.179608999999999,33.7,15.5
53,2,88101,2013,36.48187,-121.73333,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.179608999999999,33.7,15.5
53,2,88101,2013,36.48187,-121.73333,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.179608999999999,33.7,15.5
53,2,88101,2013,36.48187,-121.73333,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.179608999999999,33.7,15.5
53,8,88101,2013,36.209286,-121.126371,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),6.698811999999998,215.0,71.0
53,8,88101,2013,36.209286,-121.126371,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.662534,18.3,18.2
53,8,88101,2013,36.209286,-121.126371,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.662534,18.3,18.2
53,8,88101,2013,36.209286,-121.126371,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.662534,18.3,18.2
53,8,88101,2013,36.209286,-121.126371,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.662534,18.3,18.2
53,1003,88101,2013,36.694261,-121.623271,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),5.451724,17.6,15.3
53,1003,88101,2013,36.694261,-121.623271,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),5.451724,17.6,15.3
53,1003,88101,2013,36.694261,-121.623271,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),5.451724,17.6,15.3
53,1003,88101,2013,36.694261,-121.623271,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),5.451724,17.6,15.3
53,1003,88101,2013,36.694261,-121.623271,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),6.717234,101.0,89.0
53,1003,88101,2013,36.694261,-121.623271,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.649448,19.7,17.9
53,1003,88101,2013,36.694261,-121.623271,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.649448,19.7,17.9
53,1003,88101,2013,36.694261,-121.623271,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.649448,19.7,17.9
53,1003,88101,2013,36.694261,-121.623271,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.649448,19.7,17.9
55,3,88101,2013,38.310942,-122.29618899999998,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),11.823862,284.0,76.0
55,3,88101,2013,38.310942,-122.29618899999998,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),11.717847,35.8,29.6
55,3,88101,2013,38.310942,-122.29618899999998,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),11.717847,35.8,29.6
55,3,88101,2013,38.310942,-122.29618899999998,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.717847,35.8,29.6
55,3,88101,2013,38.310942,-122.29618899999998,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.717847,35.8,29.6
57,5,88101,2013,39.233477,-121.055608,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),5.822807,28.5,28.2
57,5,88101,2013,39.233477,-121.055608,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),5.822807,28.5,28.2
57,5,88101,2013,39.233477,-121.055608,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),5.822807,28.5,28.2
57,5,88101,2013,39.233477,-121.055608,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),5.822807,28.5,28.2
57,1001,88101,2013,39.32783,-120.184592,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),8.497368,31.8,28.5
57,1001,88101,2013,39.32783,-120.184592,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),8.497368,31.8,28.5
57,1001,88101,2013,39.32783,-120.184592,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.497368,31.8,28.5
57,1001,88101,2013,39.32783,-120.184592,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.497368,31.8,28.5
59,7,88101,2013,33.83062,-117.93845,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),10.101813,37.8,34.8
59,7,88101,2013,33.83062,-117.93845,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),10.101813,37.8,34.8
59,7,88101,2013,33.83062,-117.93845,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),10.101813,37.8,34.8
59,7,88101,2013,33.83062,-117.93845,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),10.101813,37.8,34.8
59,2022,88101,2013,33.63003,-117.67593,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),8.095725999999999,28.0,19.7
59,2022,88101,2013,33.63003,-117.67593,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),8.095725999999999,28.0,19.7
59,2022,88101,2013,33.63003,-117.67593,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.095725999999999,28.0,19.7
59,2022,88101,2013,33.63003,-117.67593,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.095725999999999,28.0,19.7
61,3,88101,2013,38.93568,-121.09959,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),4.992483999999998,102.0,87.0
61,3,88101,2013,38.93568,-121.09959,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),6.617545,231.0,221.0
61,3,88101,2013,38.93568,-121.09959,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),6.617545,231.0,221.0
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.524586,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),4.9452940000000005,18.7,18.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.524586,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),4.9452940000000005,18.7,18.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.524586,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.524586,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.618457,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),4.9452940000000005,18.7,18.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.618457,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.524586,75.6,73.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),4.9452940000000005,18.7,18.4
61,3,88101,2013,38.93568,-121.09959,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.524586,75.6,73.4
61,6,88101,2013,38.74643,-121.26498,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),7.431033999999999,23.7,18.9
61,6,88101,2013,38.74643,-121.26498,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),7.431033999999999,23.7,18.9
61,6,88101,2013,38.74643,-121.26498,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),7.431033999999999,23.7,18.9
61,6,88101,2013,38.74643,-121.26498,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),7.431033999999999,23.7,18.9
63,1006,88101,2013,39.939567,-120.944376,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),9.542718,50.6,40.4
63,1006,88101,2013,39.939567,-120.944376,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),9.542718,50.6,40.4
63,1006,88101,2013,39.939567,-120.944376,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),9.542718,50.6,40.4
63,1006,88101,2013,39.939567,-120.944376,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),9.542718,50.6,40.4
63,1009,88101,2013,39.80833300000001,-120.471667,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),9.665957,29.0,28.2
63,1009,88101,2013,39.80833300000001,-120.471667,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),9.665957,29.0,28.2
63,1009,88101,2013,39.80833300000001,-120.471667,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),9.665957,29.0,28.2
63,1009,88101,2013,39.80833300000001,-120.471667,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),9.665957,29.0,28.2
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.412,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.412,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.412,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.664815,51.8,46.9
63,1010,88101,2013,39.81336,-120.47069,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.412,51.8,46.9
65,9,88101,2013,33.447866999999995,-117.088649,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),8.528281,45.0,44.0
65,9,88101,2013,33.447866999999995,-117.088649,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),8.51437,28.1,27.3
65,9,88101,2013,33.447866999999995,-117.088649,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),8.51437,28.1,27.3
65,9,88101,2013,33.447866999999995,-117.088649,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.51437,28.1,27.3
65,9,88101,2013,33.447866999999995,-117.088649,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.51437,28.1,27.3
65,9,88101,2013,33.447866999999995,-117.088649,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),7.530769,13.0,11.5
65,9,88101,2013,33.447866999999995,-117.088649,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),7.530769,13.0,11.5
65,9,88101,2013,33.447866999999995,-117.088649,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),7.530769,13.0,11.5
65,9,88101,2013,33.447866999999995,-117.088649,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),7.530769,13.0,11.5
65,1003,88101,2013,33.94603,-117.40063,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),11.304274,53.7,33.4
65,1003,88101,2013,33.94603,-117.40063,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),11.304274,53.7,33.4
65,1003,88101,2013,33.94603,-117.40063,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.304274,53.7,33.4
65,1003,88101,2013,33.94603,-117.40063,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.304274,53.7,33.4
65,1016,88101,2013,33.944713,-116.830074,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),7.984952000000002,77.0,74.0
65,1016,88101,2013,33.944713,-116.830074,1 HOUR,,Observed Values,Micrograms/cubic meter (LC),7.984952000000002,77.0,74.0
65,1016,88101,2013,33.944713,-116.830074,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),7.965978999999999,57.8,42.5
65,1016,88101,2013,33.944713,-116.830074,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),7.965978999999999,57.8,42.5
65,1016,88101,2013,33.944713,-116.830074,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),7.965978999999999,57.8,42.5
65,1016,88101,2013,33.944713,-116.830074,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),7.965978999999999,57.8,42.5
65,1016,88101,2013,33.944713,-116.830074,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.3125,13.3,13.3
65,1016,88101,2013,33.944713,-116.830074,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.3125,13.3,13.3
65,1016,88101,2013,33.944713,-116.830074,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.3125,13.3,13.3
65,1016,88101,2013,33.944713,-116.830074,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.3125,13.3,13.3
65,2002,88101,2013,33.70853,-116.21537,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),8.330508,25.8,24.4
65,2002,88101,2013,33.70853,-116.21537,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),8.330508,25.8,24.4
65,2002,88101,2013,33.70853,-116.21537,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.330508,25.8,24.4
65,2002,88101,2013,33.70853,-116.21537,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),8.330508,25.8,24.4
65,5001,88101,2013,33.85275,-116.54101,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),6.531624,18.5,15.5
65,5001,88101,2013,33.85275,-116.54101,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),6.531624,18.5,15.5
65,5001,88101,2013,33.85275,-116.54101,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.531624,18.5,15.5
65,5001,88101,2013,33.85275,-116.54101,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),6.531624,18.5,15.5
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),12.506667,60.3,54.7
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),12.506667,60.3,54.7
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),12.506667,60.3,54.7
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),12.506667,60.3,54.7
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),12.888889,58.6,29.6
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),12.888889,58.6,29.6
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),12.888889,58.6,29.6
65,8001,88101,2013,33.99958,-117.41601,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),12.888889,58.6,29.6
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.021185999999998,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.021185999999998,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.021185999999998,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.106761,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.021185999999998,56.5,51.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),14.085714,59.3,42.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),14.085714,59.3,42.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.085714,59.3,42.4
65,8005,88101,2013,33.99636,-117.4924,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),14.085714,59.3,42.4
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),10.657478,42.5,41.3
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),10.657478,42.5,41.3
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),10.657478,42.5,41.3
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),10.657478,42.5,41.3
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Micrograms/cubic meter (LC),11.389112,53.8,47.9
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),12.027586,49.4,41.6
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),12.027586,49.4,41.6
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2006,Daily Mean,Micrograms/cubic meter (LC),10.692857,41.6,33.2
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),10.692857,41.6,33.2
67,6,88101,2013,38.613779,-121.368014,24 HOUR,PM25 24-hour 2012,Daily Mean,Micrograms/cubic meter (LC),12.027586,49.4,41.6
